No,Date,Invoice,BarCode,Description,Unit,Q'tity,Price,Promotion,Total
8044,8/29/12,HBL/TT/15/08/12_00475,SK0007,SPONGE & PAINT SET 6+6pc,SET,1,"29,000",0,"29,000"
8045,8/29/12,HBL/TT/15/08/12_00475,SD0004,DIARY WITH LOCK CLAMSHELL,PC,1,"39,000",0,"39,000"
8046,8/29/12,HBL/TT/15/08/12_00476,KC0089,SILICON CHOCOLATE MOULDS 24pk,PACK,1,"39,000",0,"39,000"
8047,8/29/12,HBL/TT/15/08/12_00477,AG0009,NAIL SCISSORS- ST.STEEL,SET,1,"24,000",0,"24,000"
8048,8/29/12,HBL/TT/15/08/12_00478,BKC15000,KÑo nhom 15000/50g,,381,300,0,"114,300"
8049,8/29/12,HBL/TT/15/08/12_00478,BKC10000,Keo loai 10000/50g,,236,200,0,"47,200"
8050,8/30/12,HBL/TT/11/08/12_00458,BKC00058,Socola Kitkat 6 thanh 17 g,,2,"6,000",0,"12,000"
8051,8/30/12,HBL/TT/11/08/12_00458,GF0027,FRAME WOOD BEV.EDGE 10X15CM,c¸i,1,"35,000",0,"35,000"
8052,8/30/12,HBL/TT/11/08/12_00458,SL0041,CHALKBOARD PLANNER STICKER,PC,1,"39,000",0,"39,000"
8053,8/30/12,HBL/TT/11/08/12_00458,OP0048,ROUND GRECIAN PLANTER PP SML,PC,2,"18,000",0,"36,000"
8054,8/30/12,HBL/TT/11/08/12_00458,QH0014,SCISSORS 3 SIZES PACK,Bé,1,"32,000",0,"32,000"
8055,8/30/12,HBL/TT/11/08/12_00459,RG0036,OZ SOUVENIR OVEN GLOVE 2ASST,c¸i,2,"8,000",0,"16,000"
8056,8/30/12,HBL/TT/11/08/12_00460,SE0007,PENS BALL POINT BLUE PK 5,PC,1,"10,000",0,"10,000"
8057,8/30/12,HBL/TT/11/08/12_00461,KA0004,METAL SINK STRAINER SET/2,##i,1,"15,000",0,"15,000"
8058,8/30/12,HBL/TT/11/08/12_00461,AE0052,READING GLASSES CLEAR CASE,SET,1,"46,000",0,"46,000"
8059,8/30/12,HBL/TT/11/08/12_00462,KA0090,MEASURE SPOONS 10pk BLK/WHITE,SET,1,"29,000",0,"29,000"
8060,8/30/12,HBL/TT/11/08/12_00462,UN56638,LUX GEL WHITE IMPRESS TPR -HG 60x(12x5g),D©y,1,"8,400",0,"8,400"
8061,8/30/12,HBL/TT/11/08/12_00463,RG0036,OZ SOUVENIR OVEN GLOVE 2ASST,c¸i,1,"8,000",0,"8,000"
8062,8/30/12,HBL/TT/11/08/12_00463,DLM31193,white yogurt 470ml,Chai,1,"21,000",0,"21,000"
8063,8/30/12,HBL/TT/11/08/12_00463,BP0054,NAPKINS 80pk 2ply 33x33m WHITE,PACK,1,"31,000",0,"31,000"
8064,8/30/12,HBL/TT/11/08/12_00464,AP0639,MESSY FING/FACE/HAND WIPES 30,PACK,3,"21,000",0,"63,000"
8065,8/30/12,HBL/TT/11/08/12_00465,BKC00086,Socola Top Delfi capuchino 45,cay,1,"12,000",0,"12,000"
8066,8/30/12,HBL/TT/11/08/12_00465,SC0094,PARTY NAPKINS 20pk 33x33cm,PACK,1,"22,000",0,"22,000"
8067,8/30/12,HBL/TT/11/08/12_00465,SC0090,PARTY PLATES SQ PAPER 24cm 6pk,PACK,1,"25,000",0,"25,000"
8068,8/30/12,HBL/TT/11/08/12_00465,SL0133,NEON STICK-IT FLAGS 2asst PVC,SET,1,"21,000",0,"21,000"
8069,8/30/12,HBL/TT/11/08/12_00466,BKC00081,Keo mut trai cay & thu,cay,1,"2,000",0,"2,000"
8070,8/30/12,HBL/TT/11/08/12_00467,IW17067,Kem Paddle Pop Yakoo Cola,c©y,1,"5,000",0,"5,000"
8071,8/30/12,HBL/TT/11/08/12_00467,IW15896,Kem Cornetto Royal Strawsberry,c©y,1,"16,000",0,"16,000"
8072,8/30/12,HBL/TT/11/08/12_00467,IW99797,Paddle Pop Jelli Snow,c©y,2,"7,000",0,"14,000"
8073,8/30/12,HBL/TT/11/08/12_00468,IW17067,Kem Paddle Pop Yakoo Cola,c©y,1,"5,000",0,"5,000"
8074,8/30/12,HBL/TT/11/08/12_00469,DLM31032,no sugar milk 180ml,Hép,1,"9,000",0,"9,000"
8075,8/30/12,HBL/TT/11/08/12_00470,BKC00021,Keo bigbabol rainbow,hop,1,"10,000",0,"10,000"
8076,8/30/12,HBL/TT/11/08/12_00471,BC0147,MULTI CLEANER ERASER 4pk ,PACK,1,"29,000",0,"29,000"
8077,8/30/12,HBL/TT/11/08/12_00472,CR0003,EMERGENCY PONCHO  132X203CM,SET,2,"11,000",0,"22,000"
8078,8/30/12,HBL/TT/11/08/12_00472,BL0070,LAUNDRY NET BAG LARGE 42x53cm,PC,1,"23,000",0,"23,000"
8079,8/30/12,HBL/TT/11/08/12_00473,US0071,STACK / NEST CRATE FLURO 14L,SET,1,"33,000",0,"33,000"
8080,8/30/12,HBL/TT/11/08/12_00474,SC0098,PARTY INVITES 10pk 10x14cm,PACK,1,"25,000",0,"25,000"
8081,8/30/12,HBL/TT/11/08/12_00474,BL0301,FELT NON-SLIP HANGERS 5pk,PACK,3,"59,000",0,"177,000"
8082,8/30/12,HBL/TT/11/08/12_00474,AJ0009,GLOWSTICKS TUBE 15+15pc 5col,PC,3,"25,000",0,"75,000"
8083,8/30/12,HBL/TT/11/08/12_00475,BKC00069,Gum lime mint,tep,1,"4,000",0,"4,000"
8084,8/30/12,HBL/TT/11/08/12_00476,AH0074,HAIR ELASTICS 48pc BIG CARD,PACK,1,"27,000",0,"27,000"
8085,8/30/12,HBL/TT/11/08/12_00476,GF0003,EASY FRAME BLACK 24x30CM,PC,1,"39,000",0,"39,000"
8086,8/30/12,HBL/TT/11/08/12_00476,HG0043,LAMINATED PADLOCK 40MM,PCS,1,"30,000",0,"30,000"
8087,8/30/12,HBL/TT/11/08/12_00476,RG0086,DIG.CAMERA BAG PADDED KEYRING,PC,1,"59,000",0,"59,000"
8088,8/30/12,HBL/TT/11/08/12_00477,KD0015,TUMBLER PS CLEAR 600ml PRINTED,PC,5,"19,000",0,"95,000"
8089,8/30/12,HBL/TT/11/08/12_00477,AH0074,HAIR ELASTICS 48pc BIG CARD,PACK,1,"27,000",0,"27,000"
8090,8/30/12,HBL/TT/11/08/12_00477,BKC00081,Keo mut trai cay & thu,cay,4,"2,000",0,"8,000"
8091,8/30/12,HBL/TT/11/08/12_00478,IW45329,Kem Topten Chocolate,c©y,1,"10,000",0,"10,000"
8092,8/30/12,HBL/TT/11/08/12_00479,IW43687,Paddle Pop Fruity,c©y,1,"6,000",0,"6,000"
8093,8/30/12,HBL/TT/11/08/12_00480,QE0083,ORGANIZER BOX PLASTIC 17-DIV,PC,1,"39,000",0,"39,000"
8094,8/30/12,HBL/TT/11/08/12_00481,DLM31087,chocolate premium milk 180ml,Hép,1,"10,000",0,"10,000"
8095,8/30/12,HBL/TT/11/08/12_00482,AG0221,TRAVEL SET PLAS.CONTAINERS 5pc,SET,1,"28,000",0,"28,000"
8096,8/30/12,HBL/TT/11/08/12_00482,AG0071,TRAVEL PUMP MINI TP COLOUR,PC,1,"10,000",0,"10,000"
8097,8/30/12,HBL/TT/15/08/12_00479,BKC00094,YoGo Ice,PACK,2,"4,000",0,"8,000"
8098,8/30/12,HBL/TT/15/08/12_00479,IW17067,Kem Paddle Pop Yakoo Cola,c©y,1,"5,000",0,"5,000"
8099,8/30/12,HBL/TT/15/08/12_00480,SG0009,GLUE STICKS 21 GM PK 3,PACK,1,"20,000",0,"20,000"
8100,8/30/12,HBL/TT/15/08/12_00481,HG0060,PADLOCK COLOURED 32mm W/2 KEYS,SET,1,"28,000",0,"28,000"
8101,8/30/12,HBL/TT/15/08/12_00481,BKC00094,YoGo Ice,PACK,1,"4,000",0,"4,000"
8102,8/30/12,HBL/TT/15/08/12_00482,HG0060,PADLOCK COLOURED 32mm W/2 KEYS,SET,1,"28,000",0,"28,000"
8103,8/30/12,HBL/TT/15/08/12_00483,BKC15000,KÑo nhom 15000/50g,,47,300,0,"14,100"
8104,8/30/12,HBL/TT/15/08/12_00483,AH0082,BOBBY PINS COLOUR SMALL 100pk,PACK,1,"26,000",0,"26,000"
8105,8/30/12,HBL/TT/15/08/12_00483,SA0016,KD DOC FILE BOX BLACK/WHITE,PC,1,"54,000",0,"54,000"
8106,8/30/12,HBL/TT/15/08/12_00484,BKC00001,Keo Gum Lotte,hu,1,"5,000",0,"5,000"
8107,8/30/12,HBL/TT/15/08/12_00485,BKC00084,KÑo Mentos Tcay hép 16T,cay,2,"6,000",0,"12,000"
8108,8/30/12,HBL/TT/15/08/12_00485,BL0121,COAT HANGERS LAM WIRE 7pk,PACK,1,"26,000",0,"26,000"
8109,8/30/12,HBL/TT/15/08/12_00485,HG0095,METAL CASH BOX W/TRAY LARGE,PC,1,"179,000",0,"179,000"
8110,8/30/12,HBL/TT/15/08/12_00485,KM0001,MELAMINE DEEP BOWL 15CM,PC,1,"15,000",0,"15,000"
8111,8/30/12,HBL/TT/15/08/12_00485,KM0004,MELAMINE OVAL PLATTER 30CM,PC,1,"26,000",0,"26,000"
8112,8/30/12,HBL/TT/15/08/12_00485,KM0035,MELAMINE CEREAL BOWL WHT 17cm,PACK,1,"19,000",0,"19,000"
8113,8/30/12,HBL/TT/15/08/12_00485,SA0016,KD DOC FILE BOX BLACK/WHITE,PC,1,"54,000",0,"54,000"
8114,8/30/12,HBL/TT/15/08/12_00485,RG0071,FIRST AID KIT IN CASE 20pc,SET,1,"39,000",0,"39,000"
8115,8/30/12,HBL/TT/15/08/12_00485,OB0083,TRAV COFF MUG SILC-GRIP 335ml,PC,1,"74,000",0,"74,000"
8116,8/30/12,HBL/TT/15/08/12_00485,KT0032,CUTLERY SET SINGLE PLACING 4pk,ROLL,1,"28,000",0,"28,000"
8117,8/30/12,HBL/TT/15/08/12_00485,SG0023,CORRECTION TAPE 6MT 2PK,PC,1,"23,000",0,"23,000"
8118,8/30/12,HBL/TT/15/08/12_00485,SG0072,INVISIBLE TAPE 2pk 18mm x 33m,SET,1,"28,000",0,"28,000"
8119,8/30/12,HBL/TT/15/08/12_00485,SG0074,METAL MESH TIDY BIN 3ASST ,PC,1,"19,000",0,"19,000"
8120,8/30/12,HBL/TT/15/08/12_00485,SP0006,NOTE BOOK SPIRAL PP COVER A4,PC,1,"48,000",0,"48,000"
8121,8/30/12,HBL/TT/15/08/12_00485,SP0008,NOTE BOOK SPIRAL PP COVER A6,PC,1,"14,000",0,"14,000"
8122,8/30/12,HBL/TT/15/08/12_00485,SP0020,NOTE BOOK HARD COVER 100SHT A5,PC,1,"30,000",0,"30,000"
8123,8/30/12,HBL/TT/15/08/12_00485,SE0050,ROLLER TIP PEN 0.5mm 4pk,PACK,2,"26,000",0,"52,000"
8124,8/30/12,HBL/TT/15/08/12_00485,SE0071,LARGE HIGHLIGHTERS 4pk W/CLIP,PACK,1,"19,000",0,"19,000"
8125,8/30/12,HBL/TT/15/08/12_00486,BL0054,LAUNDRY BAG POP-UP 58x36x36cm,PC,1,"35,000",0,"35,000"
8126,8/30/12,HBL/TT/15/08/12_00487,IW43687,Paddle Pop Fruity,c©y,1,"6,000",0,"6,000"
8127,8/30/12,HBL/TT/15/08/12_00487,IW45329,Kem Topten Chocolate,c©y,3,"10,000",0,"30,000"
8128,8/30/12,HBL/TT/15/08/12_00487,IW15896,Kem Cornetto Royal Strawsberry,c©y,1,"16,000",0,"16,000"
8129,8/30/12,HBL/TT/15/08/12_00488,IW45329,Kem Topten Chocolate,c©y,1,"10,000",0,"10,000"
8130,8/30/12,HBL/TT/15/08/12_00489,BC0073,SPONGE SCOURERS 10pk RAINBOW,PACK,1,"25,000",0,"25,000"
8131,8/30/12,HBL/TT/15/08/12_00489,AG0025,PEDICURE SET 2PC,Bé,1,"20,000",0,"20,000"
8132,8/30/12,HBL/TT/15/08/12_00489,SG0072,INVISIBLE TAPE 2pk 18mm x 33m,SET,1,"28,000",0,"28,000"
8133,8/30/12,HBL/TT/15/08/12_00489,OB0083,TRAV COFF MUG SILC-GRIP 335ml,PC,1,"74,000",0,"74,000"
8134,8/30/12,HBL/TT/15/08/12_00490,AG0079,BANDAGE PLASTER STRIP 6x100cm,PC,1,"17,000",0,"17,000"
8135,8/30/12,HBL/TT/15/08/12_00490,AG0446,SPORT STRAPPING TAPE 4.5mx38mm,ROLL,1,"22,000",0,"22,000"
8136,8/30/12,HBL/TT/15/08/12_00491,KA0066,KITCHEN TOOL CHROME/BLACK 5AST,PC,1,"37,000",0,"37,000"
8137,8/30/12,HBL/TT/15/08/12_00492,BC0077,KEEP FRESH BAG CLIPS 12pk,PACK,1,"21,000",0,"21,000"
8138,8/30/12,HBL/TT/15/08/12_00492,BL0068,PEGS PLASTIC STANDARD 48pk,PACK,1,"31,000",0,"31,000"
8139,8/30/12,HBL/TT/15/08/12_00492,SL0021,FLRSCENT STICKERS 2SHEETS ASST,SET,1,"29,000",0,"29,000"
8140,8/30/12,HBL/TT/15/08/12_00493,BL0121,COAT HANGERS LAM WIRE 7pk,PACK,1,"26,000",0,"26,000"
8141,8/30/12,HBL/TT/15/08/12_00494,AH0004,HAIR BRUSH VENT 21CM,c¸i,1,"10,000",0,"10,000"
8142,8/30/12,HBL/TT/15/08/12_00495,KA0123,DIGITAL KITCHEN SCALE 3kg,PC,1,"279,000",0,"279,000"
8143,8/30/12,HBL/TT/15/08/12_00496,DP0063,PH-FRAME SILVER SLEEK 10x15,PC,2,"19,000",0,"38,000"
8144,8/30/12,HBL/TT/15/08/12_00496,AG0016,INSOLE -FIT ANY SIZES PR,CÆp,1,"29,000",0,"29,000"
8145,8/30/12,HBL/TT/15/08/12_00496,CK0010,ADULT FINGERLESS GLOVES,PAIR,1,"25,000",0,"25,000"
8146,8/30/12,HBL/TT/15/08/12_00496,SL0133,NEON STICK-IT FLAGS 2asst PVC,SET,1,"21,000",0,"21,000"
8147,8/30/12,HBL/TT/15/08/12_00496,SF0019,ELASTIC DOC FOLDER A4 ASST COL,PC,1,"21,000",0,"21,000"
8148,8/30/12,HBL/TT/15/08/12_00496,SB0322,MESH PENCIL CASE COL TINT,PC,1,"15,000",0,"15,000"
8149,8/30/12,HBL/TT/15/08/12_00497,BKC00083,KÑo Mentos ,cay,2,"6,000",0,"12,000"
8150,8/30/12,HBL/TT/15/08/12_00497,AE0052,READING GLASSES CLEAR CASE,SET,4,"46,000",0,"184,000"
8151,8/30/12,HBL/TT/15/08/12_00497,EF0003,CALCULATOR 8 DIG.DESKTOP,PC,1,"53,000",0,"53,000"
8152,8/30/12,HBL/TT/15/08/12_00498,HY0058,CABLE TIES PACK 200 CYLINDER,PACK,1,"49,000",0,"49,000"
8153,8/30/12,HBL/TT/15/08/12_00499,BKC00081,Keo mut trai cay & thu,cay,5,"2,000",0,"10,000"
8154,8/30/12,HBL/TT/15/08/12_00499,BKC00011,Keo hinh xoan oc,cay,1,"10,000",0,"10,000"
8155,8/30/12,HBL/TT/15/08/12_00499,BKC00008,Keo que tron lon,cay,1,"6,000",0,"6,000"
8156,8/30/12,HBL/TT/15/08/12_00499,BKC00050,Keo tim nho,cay,1,"6,000",0,"6,000"
8157,8/30/12,HBL/TT/15/08/12_00499,SL0002,LABELS-S/STICK 40X18MM PK 400,PACK,1,"18,000",0,"18,000"
8158,8/30/12,HBL/TT/15/08/12_00499,TV03172,Conan Notebook,Cuèn,4,"4,500",0,"18,000"
8159,8/30/12,HBL/TT/15/08/12_00499,UN44758,LIFEBUOY PW BAR TOTL (ID) 144x70g,Côc,1,"3,500",0,"3,500"
8160,8/30/12,HBL/TT/15/08/12_00500,UN44758,LIFEBUOY PW BAR TOTL (ID) 144x70g,Côc,2,"3,500",0,"7,000"
8161,8/30/12,HBL/TT/15/08/12_00500,UN48541,VISO HS STD POWDER WHT R0210 20x550g,B_ch,2,"14,000",0,"28,000"
8162,8/30/12,HBL/TT/15/08/12_00501,KT0034,FORKS STAINLESS STEEL 4pk,Bé,1,"20,000",0,"20,000"
8163,8/30/12,HBL/TT/15/08/12_00501,KT0033,KNIVES STAINLESS STEEL 2pk,PACK,1,"18,000",0,"18,000"
8164,8/30/12,HBL/TT/15/08/12_00501,KT0036,TEASPOONS STAINLESS STEEL 6pk,PACK,1,"20,000",0,"20,000"
8165,8/30/12,HBL/TT/15/08/12_00501,KC0018,SILICON HEAT MAT / POT HOLDER,PC,1,"29,000",0,"29,000"
8166,8/30/12,HBL/TT/15/08/12_00502,OC0056,CONICAL SPRAYER 500ml,c¸i,1,"20,000",0,"20,000"
8167,8/31/12,HBL/TT/11/08/12_00483,HG0037,PADLOCK SOLID STEEL  60MM,PCS,1,"71,000",0,"71,000"
8168,8/31/12,HBL/TT/11/08/12_00483,EA0029,HEADPHONE ADAPTORS 3ASST,c¸i,1,"10,000",0,"10,000"
8169,8/31/12,HBL/TT/11/08/12_00484,UN03557,LIPTON ICE TEA,Hép,1,"27,000","7,000","20,000"
8170,8/31/12,HBL/TT/11/08/12_00485,UN68372,COMFORT LIQ RED 1-RNS 6x(1+CARD)800ml,Chai,1,"40,000",0,"40,000"
8171,8/31/12,HBL/TT/11/08/12_00485,BKC00083,KÑo Mentos ,cay,2,"6,000",0,"12,000"
8172,8/31/12,HBL/TT/11/08/12_00486,UN44376,LUX PW BAR MGS 144x90g,Côc,2,"5,000",0,"10,000"
8173,8/31/12,HBL/TT/11/08/12_00487,DLM31018,no sugar milk 950ml,Hép,1,"34,500",0,"34,500"
8174,8/31/12,HBL/TT/11/08/12_00488,HG0037,PADLOCK SOLID STEEL  60MM,PCS,1,"71,000",0,"71,000"
8175,8/31/12,HBL/TT/11/08/12_00488,HG0043,LAMINATED PADLOCK 40MM,PCS,1,"30,000",0,"30,000"
8176,8/31/12,HBL/TT/11/08/12_00489,KT0004,T/CLOTH VNYL FLN BCK 152CM RND,PC,1,"35,000",0,"35,000"
8177,8/31/12,HBL/TT/11/08/12_00489,SK0219,POSTER PAINT 6x20ml W/BRUSH,PACK,1,"59,000",0,"59,000"
8178,8/31/12,HBL/TT/11/08/12_00490,QH0003,SATIN RIB ON ROLL 3.3MMx10MTR,cuén,1,"15,000",0,"15,000"
8179,8/31/12,HBL/TT/11/08/12_00490,QE0003,ZIGZAG SCISSORS  ASSTD DES,PC,1,"17,000",0,"17,000"
8180,8/31/12,HBL/TT/11/08/12_00490,QH0042,SCISSORS 3pk SOFT GRIP 2-TONE,SET,1,"35,000",0,"35,000"
8181,8/31/12,HBL/TT/11/08/12_00490,US0071,STACK / NEST CRATE FLURO 14L,SET,2,"33,000",0,"66,000"
8182,8/31/12,HBL/TT/11/08/12_00490,IB0013,PK 30 BUTTON CELL BATTERIES,§«i,1,"26,000",0,"26,000"
8183,8/31/12,HBL/TT/11/08/12_00490,KA0270,PREMIUM BOX GRATER W/HDL 22cm,c¸i,1,"50,000",0,"50,000"
8184,8/31/12,HBL/TT/11/08/12_00490,KA0118,SILICON SPATULA 26cm,PC,1,"28,000",0,"28,000"
8185,8/31/12,HBL/TT/11/08/12_00491,QH0017,SAFETY PINS ASST PK 125,PACK,1,"15,000",0,"15,000"
8186,8/31/12,HBL/TT/11/08/12_00491,QH0038,SEWING THREAD 50pc W/ACCESS,SET,1,"49,000",0,"49,000"
8187,8/31/12,HBL/TT/11/08/12_00492,BL0070,LAUNDRY NET BAG LARGE 42x53cm,PC,2,"23,000",0,"46,000"
8188,8/31/12,HBL/TT/11/08/12_00493,KC0076,FOIL PLATTER 55x36cm JUMBO,PC,1,"25,000",0,"25,000"
8189,8/31/12,HBL/TT/11/08/12_00493,KS0050,FOIL CAKE CUP 162pk 70x25mm,PACK,2,"30,000",0,"60,000"
8190,8/31/12,HBL/TT/11/08/12_00493,EA0164,EARPHONE IN CYLDR HI SOUND DEF,SET,1,"39,000",0,"39,000"
8191,8/31/12,HBL/TT/11/08/12_00494,BC0017,ALUMINIUM FOIL 5 MTR,c¸i,1,"16,000",0,"16,000"
8192,8/31/12,HBL/TT/11/08/12_00495,RG0036,OZ SOUVENIR OVEN GLOVE 2ASST,c¸i,2,"8,000",0,"16,000"
8193,8/31/12,HBL/TT/11/08/12_00496,HY0098,PACK.TAPE TAN/CLEAR 60mtr x 50mm,cuén,1,"17,000",0,"17,000"
8194,8/31/12,HBL/TT/11/08/12_00497,KT0080,STEAK KNIVES 4pc FULL TANG,PACK,1,"39,000",0,"39,000"
8195,8/31/12,HBL/TT/11/08/12_00498,HG0038,BICYCLE CABLE LOCK 80CM,PCS,1,"39,000",0,"39,000"
8196,8/31/12,HBL/TT/11/08/12_00498,KA0119,SILICON WINE GLASS MARKERS 6pk,PACK,1,"19,000",0,"19,000"
8197,8/31/12,HBL/TT/11/08/12_00498,DC0001,TRAVEL ALARM CLOCK,PACK,1,"32,000",0,"32,000"
8198,8/31/12,HBL/TT/11/08/12_00499,DLM31025,no sugar milk 450ml,Hép,1,"17,500",0,"17,500"
8199,8/31/12,HBL/TT/11/08/12_00500,QA0049,KIDS ART APRON W/DESIGN PVC,PC,2,"29,000",0,"58,000"
8200,8/31/12,HBL/TT/11/08/12_00500,SL0134,GEL WINDOW CLINGS ASST EDAY,PC,1,"25,000",0,"25,000"
8201,8/31/12,HBL/TT/11/08/12_00501,RG0079,CAMERA TRIPOD FLEXI LEG,PC,1,"29,000",0,"29,000"
8202,8/31/12,HBL/TT/11/08/12_00501,OB0059,CHUNKY GRILL SCOURERS 2pk 20mm,PACK,1,"29,000",0,"29,000"
8203,8/31/12,HBL/TT/11/08/12_00501,UN36708,LIFEBUOY PW BAR CARE (ID-AW) 24x6x70g,Côc,2,"3,500",0,"7,000"
8204,8/31/12,HBL/TT/11/08/12_00501,UN44758,LIFEBUOY PW BAR TOTL (ID) 144x70g,Côc,1,"3,500",0,"3,500"
8205,8/31/12,HBL/TT/11/08/12_00501,HT0093,TAPE MEASURE FLURO RUB.GRIP 3m,PC,1,"25,000",0,"25,000"
8206,8/31/12,HBL/TT/11/08/12_00501,KA0125,TONGS ST/STEEL 18cm,PC,1,"13,000",0,"13,000"
8207,8/31/12,HBL/TT/11/08/12_00501,KA0126,TONGS 18cm ST/STL SILCON HDS,SET,1,"20,000",0,"20,000"
8208,8/31/12,HBL/TT/11/08/12_00501,KA0039,SALAD TONGS TRANSPARENT,PCS,1,"18,000",0,"18,000"
8209,8/31/12,HBL/TT/11/08/12_00501,KC0076,FOIL PLATTER 55x36cm JUMBO,PC,1,"25,000",0,"25,000"
8210,8/31/12,HBL/TT/11/08/12_00501,KD0005,PLASTIC SHOT CUPS 30ml 30pc,PACK,1,"29,000",0,"29,000"
8211,8/31/12,HBL/TT/11/08/12_00501,BC0074,STEEL SCOURERS MEDIUM 8pk,PACK,1,"25,000",0,"25,000"
8212,8/31/12,HBL/TT/11/08/12_00501,BC0010,BAMBOO SKEWERS PK100 25CM,SET,1,"15,000",0,"15,000"
8213,8/31/12,HBL/TT/11/08/12_00501,BB0013,STRIP MOP NON WOVEN W/HANDLE,SET,1,"51,000",0,"51,000"
8214,8/31/12,HBL/TT/11/08/12_00501,AP0716,100 COTTON TIPS EASY DISPENSER,PACK,1,"12,000",0,"12,000"
8215,8/31/12,HBL/TT/11/08/12_00501,AG0220,INSTANT WARM PACK,Hép,1,"29,000",0,"29,000"
8216,8/31/12,HBL/TT/11/08/12_00502,AT0004,DENTAL FLOSS PICK 40 PCS  BOX,SET,1,"19,000",0,"19,000"
8217,8/31/12,HBL/TT/15/08/12_00503,KT0001,T/CLOTH VNYL FLN BCK 132x132CM,PC,1,"29,000",0,"29,000"
8218,8/31/12,HBL/TT/15/08/12_00504,AH0182,ALICE BAND W/10pc ELASTICS,SET,1,"24,000",0,"24,000"
8219,8/31/12,HBL/TT/15/08/12_00504,BKC00061,Socola M&M Minis hò 30.6g,C©y,1,"25,000",0,"25,000"
8220,8/31/12,HBL/TT/15/08/12_00504,KS0053,CYLIND.STORERS 3pk 4SIDE LOCK,Bé,1,"87,000",0,"87,000"
8221,8/31/12,HBL/TT/15/08/12_00504,IW30618,Kem Wall's Chocolate,c©y,1,"10,000",0,"10,000"
8222,8/31/12,HBL/TT/15/08/12_00505,BKC15000,KÑo nhom 15000/50g,,20,300,0,"6,000"
8223,8/31/12,HBL/TT/15/08/12_00505,AG0224,TATTOOS TEMP 2-SHEETS 6 ASST,PACK,1,"27,500",0,"27,500"
8224,8/31/12,HBL/TT/15/08/12_00505,RG0103,NECK CUSHION PRINTED 30x30cm,c¸i,1,"105,000",0,"105,000"
8225,8/31/12,HBL/TT/15/08/12_00505,SP0049,SPIRAL NOTEBK PP COV A6 60sht,c¸i,1,"14,000",0,"14,000"
8226,8/31/12,HBL/TT/15/08/12_00505,SP0050,SPIRAL NOTEBK PP COV A5 60sht,SET,1,"24,000",0,"24,000"
8227,8/31/12,HBL/TT/15/08/12_00505,SL0011,STICK IT NOTES 76X127MM,PACK,1,"15,000",0,"15,000"
8228,8/31/12,HBL/TT/15/08/12_00505,SG0012,CRAFT GLUE 250 ML,PACK,1,"29,000",0,"29,000"
8229,8/31/12,HBL/TT/15/08/12_00505,SE0031,BALL POINT CLICK PENS  6PC,SET,1,"30,000",0,"30,000"
8230,8/31/12,HBL/TT/15/08/12_00505,SC0103,PARTY LOOT BAGS 10pk JUMBO,PACK,1,"25,000",0,"25,000"
8231,8/31/12,HBL/TT/15/08/12_00505,SE0007,PENS BALL POINT BLUE PK 5,PC,1,"10,000",0,"10,000"
8232,8/31/12,HBL/TT/15/08/12_00505,UN44376,LUX PW BAR MGS 144x90g,Côc,2,"5,000",0,"10,000"
8233,8/31/12,HBL/TT/15/08/12_00506,SF0019,ELASTIC DOC FOLDER A4 ASST COL,PC,6,"21,000",0,"126,000"
8234,8/31/12,HBL/TT/15/08/12_00506,SL0002,LABELS-S/STICK 40X18MM PK 400,PACK,1,"18,000",0,"18,000"
8235,8/31/12,HBL/TT/15/08/12_00506,SP0051,SPIRAL NOTEBK PP COV A4 60sht,PC,1,"41,000",0,"41,000"
8236,8/31/12,HBL/TT/15/08/12_00506,QH0041,SEW SCISSORS FABRIC/PAPER SML,c¸i,1,"17,000",0,"17,000"
8237,8/31/12,HBL/TT/15/08/12_00507,IW28103,Kem Cornetto Vanilla,c©y,1,"13,000",0,"13,000"
8238,8/31/12,HBL/TT/15/08/12_00508,BKC00094,YoGo Ice,PACK,1,"4,000",0,"4,000"
8239,8/31/12,HBL/TT/15/08/12_00509,GF0052,MOD EASYFRAME BK/GL/SV 18x24cm,PC,1,"39,000",0,"39,000"
8240,8/31/12,HBL/TT/15/08/12_00510,IW43974,Paddle Pop Chock Lava,c©y,1,"7,000",0,"7,000"
8241,8/31/12,HBL/TT/15/08/12_00511,SC0176,JUMBO PARTY SUNGLASSES,PC,1,"29,000",0,"29,000"
8242,8/31/12,HBL/TT/15/08/12_00511,SC0097,PARTY HORNS PAPER 10pk 20cm,PACK,1,"29,000",0,"29,000"
8243,8/31/12,HBL/TT/15/08/12_00512,UN03557,LIPTON ICE TEA,Hép,2,"27,000","14,000","40,000"
8244,8/31/12,HBL/TT/15/08/12_00512,UN03217,P/S TP TRPL WHITE NOW 54x100g,Hép,2,"15,000",0,"30,000"
8245,8/31/12,HBL/TT/15/08/12_00512,UN61779,Dove dÇu x¶  biÖn ph¸p tinh dÇu d_ìng,Chai,1,"28,000",0,"28,000"
8246,8/31/12,HBL/TT/15/08/12_00513,HY0006,JUTE STRING 3PLY 160gm,PC,1,"23,000",0,"23,000"
8247,8/31/12,HBL/TT/15/08/12_00513,KA0207,CHROME WIRE CUTLERY CADDY RND,PC,1,"54,000",0,"54,000"
8248,8/31/12,HBL/TT/15/08/12_00514,SL0026,GOLD RIM STICKERS 72pc W/ALBUM,PACK,2,"24,000",0,"48,000"
